 0.2590909725 0.2604540399 0.4822588202 0.5225133506 0.9255083816 0.7488380001 0.6100765958 0.3707095844 0.4046082212 0.6001565730 0.6187473030 0.7589049444 0.5347015092 0.8874152578 1.2445042388 1.0466602224 1.0585527614 1.1014889593 0.8937871205 0.7137087198 0.8075661779 0.7238195890 1.3920409657 0.9658421483 0.6365911212 0.9222684636 0.7401818547 0.7777593893 0.6354924704 0.5716844406 0.4751933826 0.2844950819 0.2365690383 0.1895523836 0.2433603886 0.3217713743 0.3755139130 0.3588091285 0.4003976251 0.3556936114 0.6053825589 0.8358634251 0.9269243936 0.9728942196 0.7783450703 0.7441368920 0.7792714238 0.8666168009 0.8789382113 1.0986304432 1.3507032549 1.0236635524 0.8909089319 0.6535718665 0.5588720920 0.4673872838 0.5500947722 0.3772915547 0.4900594017 0.3651229622 0.3033791584 0.7866145340 1.9297232775 3.5578617828 5.5023379027 3.8659049663 4.1654473126 3.5393747122 2.4154984077 2.2987963616 4.8077976272 4.1811567728 3.8342247246 4.9457890796 5.5154568761 6.6021993777 4.6351495745 2.6359692882 3.8660495452 3.1111374932 2.3068271219 1.3982494467 1.4358329100 1.4667630389 1.5159579341 1.5170623727 1.1243476104 0.8892285915 0.7108649350 0.5234930360 0.8108033961 0.6435440763 0.6373232468 0.7633561027 1.0928325750 0.5572582610 0.2974258461 0.2203196967 0.2010398905 0.2276155671
 0.2678569641 0.3758457965 0.3599551729 0.4316221685 0.6168690258 0.6357440094 0.5990379938 0.4723981114 0.3461885818 0.5109843340 0.6583732041 0.4444461178 0.4253205645 0.4908485071 0.7635147281 0.6939810401 0.5176418940 0.6155264523 0.6669888141 0.9371804252 0.8534269622 0.9883357536 1.0646840494 1.3857991284 1.1123490653 1.2899506372 0.9313669838 0.6203713345 0.4068395472 0.5783256579 0.3480734707 0.2922330549 0.2848769477 0.3848752266 0.3874269779 0.4128021104 0.2369338564 0.2350062369 0.3201625832 0.2445012161 0.3143773739 0.4771932087 0.8914108989 1.1887669138 0.8341188651 0.6785634055 0.6290032186 0.9670815391 1.5419766637 1.5925092002 1.1681887175 0.7596193560 0.9046837258 0.8953917875 0.6098308248 0.5923017625 0.3888210154 0.3666276579 0.6339908587 0.3358748668 0.2876904650 0.8171092880 1.2893911931 2.2302854258 3.7360406498 4.0844201511 3.9471737544 3.8334896841 4.1893031118 3.2793047676 3.6203338736 3.2501559681 3.4471714524 4.2818912196 4.7296663267 3.3802945912 3.4116892718 3.3781286284 2.6019795999 1.9572327327 1.5267720756 1.1431690128 1.3246435177 1.1486276458 1.0465153758 1.3356005730 0.8925650024 0.5302457568 0.4160127067 0.4241680504 0.7735095022 0.5529174186 0.4843387519 0.8896925461 1.1399956970 0.8206097107 0.4289437635 0.2158650452 0.1559461264 0.2016580957
 0.2220882432 0.3226966940 0.2555161011 0.2899436527 0.3891770697 0.4278346943 0.4729898484 0.4890015575 0.4260574725 0.4829296335 0.3496301011 0.3111562056 0.3906895004 0.5328283657 0.5296212209 0.4191792201 0.5846301830 0.8251338961 0.8197236108 0.5465957613 0.8189100667 1.1752354859 1.1111292283 1.0719010529 1.2700420450 1.6336907410 1.2249821959 0.8789824487 0.6662798063 0.5969772866 0.4022873876 0.4099322172 0.4254018502 0.4745396437 0.3249059315 0.3198357898 0.1923817127 0.1954874538 0.2606665600 0.2795181247 0.3369999675 0.4378467899 0.7406309043 1.6305867478 0.8476488771 0.7233453892 0.8458603266 1.1963895062 2.0304508932 1.8693388399 1.0780559082 0.8097964003 0.9953823827 1.1054167082 1.4221028923 1.0990488976 0.4745597196 0.5396495892 0.6717889504 0.6668168078 0.5911028628 1.1034492101 1.7903358413 2.7076996977 2.9326493393 3.9012854281 3.5939048090 3.9494046967 5.6109014916 3.8650187214 3.7695597195 2.5953358388 3.2055845765 4.3477535990 3.1469537318 2.1394551583 2.4992525879 2.4434892822 2.0274953789 1.2013476068 0.9143473605 0.8530276525 1.1821131826 1.2429028492 0.9628692461 1.0848454599 0.6796827477 0.3658481257 0.3687854117 0.4319514588 0.5087957659 0.4743450290 0.6962801598 1.1179976249 1.0802957638 0.7201216290 0.3502990149 0.1442203096 0.1338381587 0.2216098071
 0.2346571060 0.3278984592 0.5302189236 0.5088138759 0.5041756759 0.4906124800 0.4160403737 0.4010487970 0.3686057788 0.3398424013 0.2942323116 0.3483856833 0.4105595509 0.5414359909 0.4293699258 0.4736616062 0.7214931121 0.8088843045 1.0133429756 0.7406811299 0.7724035740 1.2055458363 0.7990608819 0.6737901292 0.8289448134 1.1462531621 1.4518083502 1.5043307962 0.9774205340 0.6992372214 0.7336280826 0.5362301826 0.3572096263 0.3863584212 0.3126684581 0.3289614630 0.2714658311 0.3211337422 0.3354981840 0.3247653227 0.2516961716 0.3633951666 1.0008651305 1.0893710743 1.1000571279 0.7966064886 0.8356658677 1.6569270600 1.7320958565 1.7958300078 1.2055451406 1.0798379132 1.1886325794 1.0207660299 1.3990112962 1.2400407209 0.6873947081 0.6953554250 0.6321376927 0.5736922287 0.9389308627 1.7718951376 2.5589831045 4.5058049591 3.6567726469 2.9881354773 3.9376688045 4.3853680263 4.6795728670 3.9592973281 4.8504555474 2.8077751757 3.5906596658 4.5096100554 3.6858896504 2.3398953400 1.7706598813 1.6557161023 0.9621251313 0.7285281860 0.7789634081 0.7923685320 1.0836783600 0.9333466283 0.6666376921 0.6314263002 0.3998701694 0.3269264426 0.3941619789 0.3942489862 0.3517553030 0.5850737251 0.6918888096 0.8288318541 0.7723830908 0.4582230673 0.3452127004 0.2089712979 0.2058499565 0.1838677025
 0.1967088124 0.2775427473 0.5051740147 0.4215313087 0.6029473350 0.6812629224 0.5739394907 0.3899930012 0.2677154012 0.3202754610 0.3653969368 0.4121246527 0.3602064366 0.3848577844 0.5367095267 0.5053576370 0.8146026445 1.0606350160 1.0591894072 1.0209123429 1.1492099554 0.9986558820 0.5327834315 0.6552122079 1.2436924600 0.8534994587 1.5052985601 1.5049153434 1.3731312987 1.2379938897 0.6972184230 0.5375353183 0.5432701239 0.3907902282 0.3665380810 0.5379700667 0.3289778764 0.2393217315 0.4856880338 0.5054189693 0.3674186541 0.4441472673 0.8041793947 0.7306015324 0.8499947427 0.9334900073 0.7136430253 0.8205978608 1.1465970098 1.6125598357 1.4208277968 0.9110407627 1.2950624008 0.9874051606 1.3189387831 1.1879353572 1.0050182783 1.0545210524 0.6923441594 0.8299144508 1.2087729601 2.1329619816 2.3849909905 3.3368570359 3.3195097650 4.2228341692 5.3708806616 4.3514664487 5.3830177264 6.7873262839 5.9105182444 4.6103589593 3.6065899733 4.4829021658 3.9212664835 3.4015276532 1.7745266450 1.1667060827 0.7584675566 0.7179453894 0.6782698629 0.7707799907 1.3360815493 1.1059167091 0.8282376687 0.6337483882 0.4604417514 0.3219136468 0.4176220568 0.4159135273 0.4378133557 0.5830144756 0.5790789060 0.4089325349 0.3096855331 0.2612466062 0.2464027234 0.2662845583 0.2376362924 0.1958197456
 0.2505152615 0.2258623915 0.2870294136 0.3528383347 0.3800683376 0.5113720142 0.5634580305 0.3524267003 0.3705101105 0.3500274824 0.3498245616 0.3631795392 0.3511496466 0.3795706080 0.4656164921 0.5815671665 0.6696773627 0.5942167941 0.9782437954 0.8091315931 0.7198360897 0.8657749387 0.7359248494 0.8578232981 0.9428903161 1.0345611513 0.8967027329 0.7830764787 0.8385131218 0.8119280804 0.4667555329 0.3812142265 0.4182852429 0.3125935109 0.3236112421 0.6587313766 0.5697800066 0.4697313056 0.4814085901 0.3172246185 0.2778587337 0.5150812566 0.5770919384 0.9974399803 0.8943197981 0.4980053842 0.5372873124 0.7284103745 1.0104223159 1.1779192278 0.9672768442 0.9958972044 0.9980791956 0.8814716794 1.4797610575 1.8242089283 2.1011214501 2.0081757280 1.6213521304 1.4467360065 1.9399351881 3.0156657064 2.9452346786 3.6757139910 4.0871924639 6.2788086875 6.9049863787 6.4237633381 4.4270467267 6.6213921787 7.1747024420 5.4619740408 4.4213341415 4.8703168419 3.6560545068 2.7955217194 1.7357875822 1.0710328940 1.1934066395 0.8039288351 0.6224602325 0.6358323907 1.4676425868 1.0899452181 0.7375647034 0.5550967307 0.5315760935 0.3893828425 0.3492567236 0.3548856264 0.5286729513 0.3936135255 0.4175551697 0.3395871957 0.2636581691 0.2929388563 0.2524915660 0.2319169082 0.2707091565 0.3027263921
 0.2800567001 0.2382381288 0.2067435133 0.2852474927 0.3791953374 0.3801817396 0.2393119789 0.2328785758 0.3126081683 0.3427343192 0.3378922788 0.3441667329 0.4546665561 0.4688011485 0.4829437987 0.7984111854 0.6944459500 0.8433134774 1.1164973908 0.8504624484 0.8124223569 0.8286519375 0.7299295770 0.9657736818 0.8291367949 1.1658174829 1.0390098015 0.5979431251 0.5036371744 0.6296840019 0.5912249949 0.4778220260 0.4083803893 0.2496089696 0.2578062389 0.4117209804 0.4894232473 0.8872631225 0.6182638452 0.3737209366 0.3398702853 0.4512343457 0.7448775617 0.8093966767 0.6049031548 0.4081323383 0.5731020671 0.8270913246 2.0344620526 1.6436453861 0.9327838810 0.9255325110 0.7525156115 0.9233338551 1.6590454027 2.2191468099 2.1672452585 1.5867204959 1.8203683772 2.1204613657 2.0435172566 2.7988422612 4.0824293194 5.1340493937 5.1131962039 10.1457886568 8.4519981683 8.2475909902 6.9265446459 7.0094602524 9.3504159776 6.9152258233 5.2955420556 5.4577023407 3.5419153531 3.6971076911 3.2277696801 1.3511943054 0.8934338918 0.8274728160 0.8718878374 1.0440018073 1.5322203040 1.1346750378 0.7425579578 0.6947946942 0.6404445759 0.4614256314 0.5170405435 0.5587686044 0.3071344417 0.3221574957 0.3126366823 0.4369943856 0.3975558546 0.4795367927 0.4938779981 0.2880979608 0.2638772291 0.2678172649
 0.3271953796 0.3142309937 0.3132876449 0.2427198841 0.2611454744 0.2788691485 0.1983953015 0.1957047052 0.2951917978 0.3896288104 0.4180260279 0.3755227089 0.4861906576 0.5238935961 0.6650095786 0.9959919123 0.6845383388 0.8416060587 0.9266628635 0.7100177332 0.7910995840 0.9115461131 0.8410123318 1.1983682349 1.0777458113 1.4671669956 1.8575336867 1.1678602713 0.8271557717 0.7019337048 0.5178192314 0.4885781219 0.3878372982 0.3354595436 0.3719540693 0.4090911830 0.3917613132 1.1257508211 0.6876004999 0.3991282951 0.2817558621 0.3679504495 0.5338024101 0.6629610023 0.7255638308 0.7765110056 0.7239631161 0.7407740348 0.8927764808 1.0509986695 0.9793663231 0.7817702931 0.9282475717 0.9434135119 1.3658383045 2.2224368909 1.9145765477 1.3042849994 1.0414576463 1.7707651604 1.7962140725 2.1401927830 4.2414846174 5.2268351365 5.2173605110 7.4321133214 8.5493763259 8.8356143448 7.9868633442 6.2893204389 11.7067412211 7.2351130174 6.4016094288 6.3348334355 3.4577732724 3.9989390048 4.1927221715 2.3399245887 1.0828011432 0.6903734455 0.8650985704 1.2299562374 1.6431787729 1.6369262667 0.8721968685 0.6762373361 0.9087198288 0.7435180733 0.5551685735 0.5393281651 0.2976396790 0.4434848340 0.4828669867 0.7172481259 0.7402650232 0.5424313145 0.4766830923 0.3610565890 0.3623692505 0.3184252597
 0.3517891351 0.2929644687 0.3993589210 0.3362521898 0.3448103286 0.2830661998 0.2768170461 0.3023875633 0.4708198378 0.4177571238 0.5203241131 0.3747045283 0.4719294057 0.6592523661 0.6804808674 0.9753008124 0.8011137274 0.9626592605 1.0194474722 0.6971183365 0.6450462456 0.7321860309 1.1076945661 1.2032384675 1.1839640588 1.5171293504 1.6957551154 1.2366463897 0.6751899355 0.8096715684 0.4766218377 0.5062865235 0.4305635714 0.3146355761 0.3562973049 0.4005793150 0.4304207276 0.8748387032 0.8198690323 0.5072187430 0.4189921368 0.5975025694 0.6584805327 0.6359298774 0.6994155229 0.5656086017 0.7563592325 0.7442818027 0.6767837516 0.7555890235 0.7225927434 0.7357248642 1.1386713931 1.2311446749 1.7229697244 2.3110250644 2.7344998196 1.5449389490 1.1670901479 1.3161649208 1.2115224078 1.4271830584 3.1950736548 4.5692998784 4.7758488084 5.1579056407 7.9667191880 9.6067012186 5.8313810437 7.6508345455 11.2107719328 8.0543045555 6.5564610921 9.6059104536 4.9869322848 3.0006056047 3.6334114029 3.2817351592 1.7780544580 0.7926755320 0.9834925931 1.1653492790 1.4655449308 1.6743567079 1.3768335018 0.9718298051 1.1949290100 1.2487872224 0.9976562054 0.5879135344 0.3598704966 0.3888830680 0.4264173173 0.8311559586 0.5224112926 0.3811158007 0.3846587736 0.4796187366 0.5061259991 0.4645881476
 0.5723420678 0.4238332237 0.4052216876 0.5234454328 0.5688302789 0.4307599734 0.4547207974 0.5723263967 0.6468577576 0.6553068038 0.7094787987 0.3814793433 0.3983730752 0.4916634902 0.4201183035 0.6294660945 0.6079847864 0.5682020702 0.5961155573 1.0047609550 0.9224970505 1.0484486932 1.3121785312 1.0474770898 0.8829738846 1.1235634254 1.2823679153 0.9620711178 0.6965587016 0.5721717625 0.6063498760 0.6927170203 0.2990671213 0.1976446933 0.2431530659 0.3718487126 0.4775996526 0.5429321133 0.6144969051 0.4250384405 0.4504997966 0.6067078893 0.6008601535 0.5070667964 0.3962315544 0.4328508724 0.6238266090 0.6306989698 0.9406551221 1.2059190534 0.8885132559 1.3561212996 1.6444934465 2.0189583905 2.3647491544 2.2453606534 2.3503936669 2.0076784021 2.0908766273 1.5331407210 0.9065000742 0.9620761457 1.5885245785 3.5178827813 4.4943706862 6.7762273196 9.1896632692 9.0797258237 6.1324132890 6.6195276557 10.9413509354 10.3812737098 6.0291729817 6.1801028264 5.3019962299 2.8493958512 2.1505161751 2.2476304787 1.9678157226 1.3364049644 1.3156739041 1.3236240987 1.6587585887 2.0787326229 1.3559461783 1.8837494630 2.0280962718 1.5792572081 1.1973645017 0.7611237005 0.4933978551 0.5750224496 0.7102237876 0.6290531259 0.4366974434 0.3327292633 0.4159622672 0.4626073466 0.4454316455 0.5407562867
