  1.9954082655  0.6958122284  0.5671618606  0.5193407617  0.4576940725  0.2957919793  0.4621433551  0.3787354544  1.1058444751  0.5367692305  0.4396410280  0.3194655014  0.5754673258  1.4461396722  1.7255878813  0.4005713360  0.2801550796  0.3899338019  0.4483452242  0.8577550456  0.5397693134  0.4461988867  0.4800071835  0.6032424464  0.3744615863  0.2567656742  0.3421154205  0.7299681766  0.4095314342  0.2666693358  0.4309110897  0.7326081453  0.3270151748  0.4042598086  0.2792066231  0.2747065142  0.4430860848  0.4833298042  0.2202956379  0.3082363736  0.1958461524  0.1105998253  0.0847411925  0.1517556492  0.0716178553  0.0652501019  0.0474262154  0.0533737046  0.0155795627  0.0159107304  0.0166886420  0.0264042707  0.0361786636  0.0400405637  0.0117367254  0.0401287656  0.0705609902  0.1225277338  0.1227369342  0.1959501460  0.1973629223  0.1196060873  0.4771377725  0.3103023132  0.2694829450  0.2042443662  0.2212555680  0.5905143750  1.1966347734  1.4307886365  2.3155515114  0.9892355712  1.3239306064  2.2500418564  1.4154479878  2.6899549758  4.9411893962  7.8707826988  5.8915219167  7.7521113173  7.1722959918  9.0484374896  17.5971061205  38.1140849612  16.2180929734  9.8946888569  13.1103416138  17.0215564667  7.3809191239  3.4733900073  3.9578139874  7.1712084561  10.9261314797  12.8782600766  27.1104577087  21.3871632493  18.1943900140  24.9206754698  10.4280324357  4.2394258992  3.1557585724
  1.8507060149  0.6596787751  0.5167132239  0.3824738505  0.3315822359  0.3145259526  0.2620659770  0.4088656513  0.2935167911  0.2821444143  0.3089320443  1.0773100532  1.1200931967  1.6847755208  0.9411366602  1.0639776889  1.3496252637  0.8300230650  0.6892238492  0.4204400006  0.7307965901  1.0814850174  1.0911290758  0.7386001471  0.4295094661  0.2853339283  0.4037960840  0.4356854480  0.4358832169  0.4115470607  0.7204926719  0.4567122432  0.4849403171  0.2875561275  0.4057900147  0.5004781210  0.4110146091  0.2215235148  0.3073382038  0.1972517990  0.1159022213  0.1457810798  0.0815252473  0.0642645727  0.0673730495  0.0526651646  0.1030075838  0.0400798263  0.0131518178  0.0116194658  0.0235537926  0.0343265958  0.0478950554  0.0433931978  0.0283306748  0.0356284656  0.0505762600  0.0915352038  0.1854367209  0.1722133891  0.2150065401  0.5034365576  0.4011737298  0.2486132079  0.2786596146  0.2661733798  1.0027963951  2.2063519485  2.1983750794  2.6965651813  2.3153062152  1.4125479636  0.8353576661  0.6691700148  1.4694803132  4.4576498253  9.4233744221  8.0380050062  9.8240051632  10.3395448117  10.7501684142  12.5178425039  17.4932779824  13.2949219334  4.5511207695  5.0597605769  6.0250918596  7.3831275791  2.6195075269  2.0780934048  2.9360635779  12.7922065153  25.6767482682  31.6500294137  19.5341703273  17.4114089594  14.5805202577  9.7745123798  4.3498372908  2.9243428340  2.4645099914
  0.7976530090  0.5497609292  0.4944896051  0.2506041255  0.3239472242  0.1276000189  0.1628828889  0.1895267529  0.1257836566  0.3557314697  0.7594306778  0.9121983658  0.4462797480  0.5465594069  1.3608962571  1.6216246416  1.8726635577  0.9497206493  0.6957836606  0.5043911610  1.0079576439  1.2028527408  0.9964379512  0.4516086199  0.3643731373  0.3183153954  0.2755256087  0.5032366517  0.3186965262  0.3007320119  0.3922376274  0.8363872796  0.5850292418  0.6563759863  0.5876006114  0.3436777707  0.7928912205  0.4775179996  0.3485113456  0.4248822736  0.1903546892  0.0743273671  0.0553282281  0.0532287357  0.0505838094  0.0715622511  0.0285059674  0.0058870279  0.0083542272  0.0139360162  0.0366547562  0.0975471509  0.1356141075  0.0501083803  0.0452249002  0.0962169695  0.1318922474  0.2286598613  0.3032249657  0.3883599167  0.6843943440  0.6320910486  0.3223457906  0.3741533851  0.3305967749  1.5000666858  2.1230733401  1.9889787438  2.4983931032  2.5934321833  2.3622219826  1.6377236232  0.9915410604  2.0106927829  4.2723461760  10.0284558688  11.0262866305  7.2513044196  15.2124989455  10.1650652297  13.4218818296  19.5596052548  10.3934895038  2.6327293272  2.0722054884  3.0174591625  2.6548986099  3.3627678917  2.0260793180  3.5407383006  5.9222624686  26.3670578002  26.7816454749  9.0808722310  7.0227658361  7.0467431289  4.3595009319  3.8400460478  4.4732100732  1.8263423698  0.7999349787
  0.2194308189  0.1415133417  0.0997668080  0.2102452611  0.1662076931  0.1059108481  0.1117467440  0.1599255157  0.3570669651  0.2358933074  0.3678882060  0.2767349974  0.3211333569  0.4783101012  1.0161203125  1.3628917059  1.3087128948  0.6221878814  0.4543877182  0.4827064120  0.4871947249  0.5055403434  0.7286552165  0.4211067767  0.2963846419  0.3679528951  0.5318565493  0.3782854246  0.2528601014  0.5630700874  1.1056529708  0.8604705828  1.2273395042  1.6229809825  0.9097203070  1.3140562925  0.8452571621  0.6766371137  0.4655964078  0.1719309719  0.0821442472  0.0483455405  0.0383955011  0.0719724687  0.0357393714  0.0265077366  0.0171979114  0.0208796974  0.0348466423  0.0748311835  0.1092521527  0.0782508010  0.0747476191  0.0809806796  0.0774862987  0.1352292991  0.3074650049  0.5781713942  0.4471062936  0.4924212753  0.4210429882  0.1640445966  0.2606364054  0.6071822373  1.4401718302  1.5778814535  2.5259788064  2.4070385678  3.2157514801  2.8565824636  1.5778441769  1.1179196695  1.6818204070  4.6093069263  3.6927369981  6.1174279600  4.3453442235  6.0101602469  7.4599320932  13.7385858060  14.6212103509  6.9740407771  6.6959084067  6.5018313280  4.1957827902  1.8684777804  2.8519899672  2.1669568658  4.1352503037  7.8458738109  8.7980084909  9.1804986451  4.2654421836  4.7145241951  4.8306016491  3.6208361444  5.2521187730  1.6609961238  0.9170546915  0.6336678798  0.2087361854
  0.2659308127  0.1366115964  0.0964171730  0.1355844454  0.0723269488  0.1130931496  0.3477500234  0.3925563661  0.1352094279  0.1441028209  0.1677991295  0.3245647700  0.4771783688  0.6770300262  0.4930160404  0.7484502474  0.6701029334  0.2513716590  0.1736144868  0.3663539418  0.3104763197  0.3370626666  0.4029419044  0.4234750735  0.4532933941  0.9934712957  0.5745608185  0.2689890100  0.6622043149  1.7037545408  1.5736645969  1.1427290382  1.7609859725  1.1073483059  1.2483154226  1.0623326359  0.6222100434  0.3794026947  0.1913423577  0.0831942863  0.1306603300  0.0906803609  0.1861050436  0.0970535705  0.0608258107  0.0485339448  0.0425439634  0.0791190295  0.1549355017  0.1007668930  0.1148439416  0.1413019090  0.1284132578  0.0758117982  0.3052041556  0.4199545878  0.5915570056  0.6094748435  0.3412069580  0.1323056517  0.0930035764  0.1216409297  0.2060042892  0.4873340004  1.5869078863  4.2889480093  5.4714537543  3.4068741943  2.2431404944  2.2022180435  2.5243722878  2.4145408698  3.3749846127  5.1675301051  5.3359075567  3.8929330974  4.8575339831  3.6437774385  6.7416539902  8.3722171384  6.3977459698  7.2459468114  6.4168611478  4.9336433142  3.5085115778  3.8296260142  3.2626775095  3.7408241896  7.3888276530  7.7948150294  11.6584774990  5.3550353722  5.6358374194  9.0947922209  3.0379495594  1.3909413246  1.6417714573  0.8720571399  0.7711759523  0.2617999183  0.4688398872
  0.2596073517  0.1557977220  0.1241303522  0.1252013509  0.1184220422  0.1523751648  0.1141652945  0.1625261838  0.1179769374  0.1109759876  0.3202571706  0.2371279638  0.2018374759  0.3461381141  0.5781106727  1.1407480456  0.5234208320  0.4516406131  0.4647374344  0.4034200254  0.3533898646  0.6041223466  1.3805580415  1.3259960638  2.1134269892  0.4440284920  0.3536032963  0.5629142424  0.9553035878  0.8109721213  1.4414776185  1.2630939364  1.1326879999  0.7484916547  1.3836076354  0.7866862034  0.4458615035  0.3679651209  0.1722250897  0.2985582951  0.1774077500  0.0863627910  0.0763586730  0.0543360227  0.1096350222  0.1136965571  0.2721006274  0.2873182585  0.2468295646  0.2421266413  0.2563618780  0.2067320492  0.5407043605  1.2943252172  1.3117508680  0.4285035436  0.6284659341  0.2963247843  0.1034294652  0.1369727415  0.1713443861  0.1881458876  0.1855002641  0.5404321586  2.6913278031  4.8577459198  2.2241273238  1.6698799925  2.3591059832  2.0463129131  2.1420063734  3.4619192950  3.7012870140  4.5014018182  3.7360993416  7.1135889659  4.1041549043  8.1421014426  15.1973784577  12.9515939917  7.8662587592  9.0895189283  12.0711926176  4.7028590685  1.9470963467  2.6034117848  2.7340110521  5.1358434041  2.5047412114  1.9483457537  3.1164708016  3.1052369334  2.8827607346  2.9514786102  1.9117287784  2.7695013148  1.8265759266  0.7829373954  1.2044161303  0.9013972464  0.5274413570
  0.2259440307  0.1970128353  0.1517565311  0.1112132616  0.1104228951  0.2691551296  0.2415654267  0.1283285794  0.1790608872  0.1753043631  0.2078966183  0.2545565409  0.3414721835  0.5463569113  0.9180565207  0.5040308339  0.3514034574  0.4585587526  0.4525987465  0.6089400600  0.9129608411  1.2131775549  1.4983196607  1.3385753361  0.5654930293  0.3181761006  0.6091286568  0.9640084454  1.1923314954  1.1917195612  0.8870901566  0.7160237493  0.6081502668  0.9848382527  0.6283592022  0.3244957135  0.3393017376  0.1466658246  0.1702522655  0.1849935500  0.0887554925  0.0880681530  0.2354802009  0.2111999319  0.2260567480  0.2900759300  0.4117096974  0.5153910681  0.5696187364  0.6285660091  0.7377396898  1.2539136638  2.1302597490  1.6475735097  1.0253582297  0.9549743544  0.7252353728  0.1966059041  0.1864022597  0.1246104789  0.0547202011  0.1681931774  0.5798184094  0.6963406001  1.0963632277  1.5573312030  1.4868632598  2.8898219946  1.4205829580  2.5718143101  3.6576162748  3.0340647629  2.0405816641  2.4994169127  4.1637651440  3.2926510795  10.0750206139  30.7106407196  22.9510946248  13.7380579777  9.5438275105  4.6188066222  1.8554425462  1.1200168271  0.6878619260  0.9989249526  0.9583664622  0.3877285846  0.8466848255  1.3463151877  1.5983011820  1.7447298562  3.1339568756  1.2580752655  1.3520101489  0.7372760345  0.4127924156  1.0732054930  0.6652187575  0.9026826795  0.8646823485
  0.4516995834  0.2503882253  0.1352028915  0.1429096386  0.1924391838  0.1163672579  0.0714257135  0.0743351876  0.1012245550  0.1285314719  0.2404742409  0.3823627394  0.4757924099  0.3202353560  0.2669938479  0.1901867425  0.6826904646  0.5912482004  0.4529798043  0.8783060006  1.2401266995  0.5982511839  0.6450153984  1.2362998586  0.6482137852  0.5135581191  0.7081431066  1.0248885817  1.0676854901  1.0200126645  0.8894647496  0.8568012666  0.8524768016  0.4578919075  0.3160464373  0.2179530832  0.2312299884  0.0977867446  0.1738202894  0.2194438122  0.2816327869  0.3629545318  0.2523300179  0.3585704567  0.2719613081  0.4671163474  0.4023429771  0.7445817106  0.9185115274  0.9958360103  1.4240782759  1.4776207697  2.0395403753  1.6114452115  2.4482781583  1.0587536459  0.4164645134  0.1805445284  0.1786992606  0.1355553804  0.4109773185  0.4882231100  0.6590637450  0.7063399992  1.3923851329  1.5840672521  2.3061697903  1.6410181953  2.1134195251  2.9600343760  2.8096046312  2.0404486144  2.9498416708  3.7082759676  2.6932220711  6.3520031993  7.9737077157  7.2846711791  3.8147874054  6.6161364840  5.1240386029  1.2123857439  0.8126259189  0.3710492769  0.1648081986  0.2262166391  0.2923603130  0.2522243756  0.3418981248  0.5006022561  1.0023516394  1.6607615195  1.1178289111  0.4924416153  0.6805954794  0.5943752454  0.2110292625  0.6236605455  1.0663449674  0.5618705356  0.4311249774
  0.2970364464  0.1971199610  0.0795058049  0.0574788281  0.0961614616  0.0614190631  0.0659704774  0.0675326156  0.0877645901  0.1830556074  0.1611009484  0.2093575336  0.1973057709  0.1944146725  0.2130956000  0.2834225886  0.5037420503  0.4293878870  0.5915021209  0.5112421138  0.3104392548  0.5166940209  0.8790206845  0.6778133873  0.5898410226  0.8340908754  0.7162537330  1.1864087912  1.1693595759  0.4849718962  0.9693915683  0.6753871022  0.2868676080  0.1834046528  0.2790343023  0.5746449665  0.3176760092  0.2230494207  0.2786350475  0.5168886523  0.4546938904  0.5222963976  0.4501954153  0.7017810044  0.5446308223  0.3233475037  0.7213646580  1.2563496709  1.0581141640  1.4658626218  2.0370571615  2.4798102683  2.6936524383  1.6368432179  0.7550486544  0.7814786358  0.3339393368  0.1569434802  0.2544660560  0.2926823443  0.3920971240  0.4844794108  0.7482908333  0.7679142857  1.1960021548  1.3858415827  1.3931854051  1.2369910845  2.8345876764  4.5088552121  3.0663751382  4.7232775480  3.0255397204  2.5069220081  3.7922921573  2.8831223892  4.4523612153  2.0689994249  2.0711869917  1.9805598817  0.9299600635  0.6340489072  0.4153336296  0.2289635983  0.5290967019  0.6138935013  0.2911565950  0.1839225862  0.1935303170  0.4467268399  0.6756726068  0.6886711136  0.3114606448  0.1805798325  0.1525185596  0.3282232383  1.2649009278  1.3749347884  0.4910535553  0.2990326091  0.2817305040
  0.1266860131  0.2105857270  0.1231038495  0.0525731052  0.0315698319  0.0321217246  0.0377539001  0.0708896957  0.1382280338  0.1175533584  0.1212817146  0.1160108682  0.0835239588  0.0766925211  0.2230688770  0.5558613483  0.3529115874  0.5212749466  0.3474045147  0.3272789989  0.3511545860  0.6904210334  1.3542545137  1.0309431673  0.8506216923  1.2084895718  1.5088392216  2.2525740858  0.5359067018  0.4779883794  0.6465336426  0.2205971585  0.2660769081  0.7370274104  1.0200401920  1.1104421476  0.4687541626  0.5022787419  0.7573645185  0.4120157961  0.8296469571  0.5574203397  0.5164201607  0.7267715889  0.5070054736  0.7174038866  1.0736116739  1.7025981013  3.8587841416  3.6440731464  4.3836972308  3.8872508531  3.4058140509  1.2560262149  0.6214216084  0.3529641257  0.4282554157  0.2384911993  0.2572675882  0.6074430500  0.4673093847  0.8221714831  0.9843017910  1.0260101196  1.2620942854  2.1061514672  2.5688979669  4.7289226774  5.1337789374  4.2500855274  3.7898377753  1.0979667272  2.0691372779  2.0273568529  0.9738428031  1.3590826569  1.0725964007  1.0284065503  1.1303810706  0.7485709149  0.5258237926  0.3762803432  0.5151563693  0.4721230688  0.4642220982  0.3558363820  0.1550258567  0.0998140047  0.2626000182  0.3372055297  0.4034086731  0.2098560368  0.1662673276  0.2255897481  0.2033754475  0.3811984139  0.7933619594  0.5214379335  0.9712441752  0.6831890826  0.2249644008
